date,open,high,low,close,volume
2025-05-07 10:45:00+05:30,54333.2,54389.7,54244.2,54326.85,0
2025-05-07 11:15:00+05:30,54326.75,54477.85,54326.75,54414.65,0
2025-05-07 11:45:00+05:30,54412.0,54413.95,54291.45,54337.5,0
2025-05-07 12:15:00+05:30,54338.05,54389.45,54286.75,54289.7,0
2025-05-07 12:45:00+05:30,54290.0,54357.05,54226.6,54271.5,0
2025-05-07 13:15:00+05:30,54271.05,54313.2,54257.85,54291.95,0
2025-05-07 13:45:00+05:30,54297.0,54459.8,54263.9,54410.1,0
2025-05-07 14:15:00+05:30,54419.05,54502.95,54326.05,54495.6,0
2025-05-07 14:45:00+05:30,54499.6,54605.0,54439.65,54597.65,0
2025-05-07 15:15:00+05:30,54597.15,54684.3,54594.25,54632.95,0
2025-05-08 09:15:00+05:30,54801.75,54937.25,54600.5,54726.4,0
2025-05-08 09:45:00+05:30,54727.2,54780.65,54648.9,54763.5,0
2025-05-08 10:15:00+05:30,54760.3,54870.25,54733.4,54815.95,0
2025-05-08 10:45:00+05:30,54812.0,54837.5,54768.4,54781.75,0
2025-05-08 11:15:00+05:30,54781.25,54802.75,54738.85,54755.95,0
2025-05-08 11:45:00+05:30,54755.95,54762.7,54698.65,54743.1,0
2025-05-08 12:15:00+05:30,54740.95,54796.45,54719.0,54765.85,0
2025-05-08 12:45:00+05:30,54763.0,54849.1,54753.25,54791.85,0
2025-05-08 13:15:00+05:30,54791.85,54842.85,54639.3,54649.3,0
2025-05-08 13:45:00+05:30,54646.1,54674.4,54517.0,54540.2,0
2025-05-08 14:15:00+05:30,54536.9,54653.2,54531.5,54627.95,0
2025-05-08 14:45:00+05:30,54621.65,54637.0,54342.4,54467.8,0
2025-05-08 15:15:00+05:30,54466.4,54470.05,54108.0,54141.75,0
2025-05-09 09:15:00+05:30,53595.95,54054.8,53525.5,53763.45,0
2025-05-09 09:45:00+05:30,53770.4,53800.25,53547.55,53769.8,0
2025-05-09 10:15:00+05:30,53766.3,53843.7,53650.0,53658.0,0
2025-05-09 10:45:00+05:30,53658.1,53743.55,53622.15,53713.35,0
2025-05-09 11:15:00+05:30,53713.8,53920.85,53653.0,53702.9,0
2025-05-09 11:45:00+05:30,53701.2,53720.6,53604.6,53716.3,0
2025-05-09 12:15:00+05:30,53717.4,53738.25,53630.9,53654.9,0
2025-05-09 12:45:00+05:30,53653.65,53710.5,53584.0,53615.1,0
2025-05-09 13:15:00+05:30,53614.3,53660.0,53533.75,53579.0,0
2025-05-09 13:45:00+05:30,53578.7,53657.2,53553.65,53590.0,0
2025-05-09 14:15:00+05:30,53589.4,53643.85,53483.05,53563.25,0
2025-05-09 14:45:00+05:30,53564.2,53622.1,53557.5,53589.5,0
2025-05-09 15:15:00+05:30,53582.65,53676.8,53573.15,53674.05,0
2025-05-12 09:15:00+05:30,54658.75,55160.6,54558.05,55023.35,0
2025-05-12 09:45:00+05:30,55025.8,55292.8,55023.5,55146.4,0
2025-05-12 10:15:00+05:30,55148.35,55238.5,55135.3,55233.15,0
2025-05-12 10:45:00+05:30,55229.7,55347.6,55196.5,55304.55,0
2025-05-12 11:15:00+05:30,55306.15,55392.75,55205.75,55237.05,0
2025-05-12 11:45:00+05:30,55241.5,55242.5,55134.9,55150.55,0
2025-05-12 12:15:00+05:30,55155.4,55336.75,55123.45,55275.35,0
2025-05-12 12:45:00+05:30,55273.95,55281.45,55185.65,55189.9,0
2025-05-12 13:15:00+05:30,55192.6,55274.35,55184.2,55230.95,0
2025-05-12 13:45:00+05:30,55225.5,55291.95,55187.9,55291.25,0
2025-05-12 14:15:00+05:30,55289.75,55373.4,55227.75,55259.25,0
2025-05-12 14:45:00+05:30,55258.45,55377.0,55244.65,55325.0,0
2025-05-12 15:15:00+05:30,55324.7,55466.3,55320.65,55411.3,0
2025-05-13 09:15:00+05:30,55233.5,55499.65,54981.9,55134.85,0
2025-05-13 09:45:00+05:30,55138.55,55214.45,54997.25,55182.05,0
2025-05-13 10:15:00+05:30,55176.35,55211.75,54944.9,55073.55,0
2025-05-13 10:45:00+05:30,55074.95,55314.0,55040.2,55108.8,0
2025-05-13 11:15:00+05:30,55107.7,55332.0,55107.65,55168.45,0
2025-05-13 11:45:00+05:30,55170.15,55219.15,55087.85,55171.35,0
2025-05-13 12:15:00+05:30,55168.35,55211.55,54985.8,54995.5,0
2025-05-13 12:45:00+05:30,54996.6,55047.8,54924.9,54990.8,0
2025-05-13 13:15:00+05:30,54986.95,54997.05,54897.85,54978.7,0
2025-05-13 13:45:00+05:30,54982.6,54982.6,54889.2,54947.3,0
2025-05-13 14:15:00+05:30,54946.5,54982.9,54894.45,54951.2,0
2025-05-13 14:45:00+05:30,54948.05,55038.05,54895.65,54929.7,0
2025-05-13 15:15:00+05:30,54932.75,54984.65,54888.5,54964.45,0
2025-05-13 15:45:00+05:30,54940.85,54940.85,54940.85,54940.85,0
2025-05-14 09:15:00+05:30,55008.55,55208.6,54918.2,55049.6,0
2025-05-14 09:45:00+05:30,55050.85,55089.3,54885.15,55089.3,0
2025-05-14 10:15:00+05:30,55084.55,55094.1,54966.8,55047.8,0
2025-05-14 10:45:00+05:30,55042.15,55052.3,54951.65,55012.85,0
2025-05-14 11:15:00+05:30,55008.35,55033.95,54933.35,54940.25,0
2025-05-14 11:45:00+05:30,54939.6,54942.5,54805.2,54842.85,0
2025-05-14 12:15:00+05:30,54842.3,54845.0,54674.85,54720.15,0
2025-05-14 12:45:00+05:30,54719.7,54721.25,54491.0,54682.95,0
2025-05-14 13:15:00+05:30,54682.85,54711.55,54591.6,54641.3,0
2025-05-14 13:45:00+05:30,54640.85,54660.25,54582.7,54654.95,0
2025-05-14 14:15:00+05:30,54655.15,54741.2,54578.6,54668.2,0
2025-05-14 14:45:00+05:30,54669.0,54831.2,54655.05,54808.15,0
2025-05-14 15:15:00+05:30,54810.8,54898.8,54759.4,54860.55,0
2025-05-15 09:15:00+05:30,54853.7,54935.15,54504.85,54524.35,0
2025-05-15 09:45:00+05:30,54520.15,54599.55,54442.3,54562.75,0
2025-05-15 10:15:00+05:30,54553.8,55019.05,54491.3,54875.05,0
2025-05-15 10:45:00+05:30,54869.5,54933.9,54588.2,54616.7,0
2025-05-15 11:15:00+05:30,54617.1,54728.7,54570.7,54634.3,0
2025-05-15 11:45:00+05:30,54638.55,54807.0,54584.0,54711.7,0
2025-05-15 12:15:00+05:30,54715.15,54855.25,54629.65,54665.35,0
2025-05-15 12:45:00+05:30,54666.2,55100.3,54644.8,55096.4,0
2025-05-15 13:15:00+05:30,55098.8,55302.7,55017.75,55255.2,0
2025-05-15 13:45:00+05:30,55257.65,55462.85,55256.5,55427.7,0
2025-05-15 14:15:00+05:30,55431.55,55490.55,55311.25,55373.1,0
2025-05-15 14:45:00+05:30,55378.35,55413.6,55302.9,55362.55,0
2025-05-15 15:15:00+05:30,55357.5,55375.9,55319.55,55336.7,0
2025-05-16 09:15:00+05:30,55276.0,55418.9,55182.2,55235.2,0
2025-05-16 09:45:00+05:30,55238.0,55302.8,55170.25,55277.45,0
2025-05-16 10:15:00+05:30,55280.25,55350.45,55220.05,55303.75,0
2025-05-16 10:45:00+05:30,55305.55,55320.5,55223.4,55273.5,0
2025-05-16 11:15:00+05:30,55271.55,55315.4,55242.55,55273.7,0
2025-05-16 11:45:00+05:30,55273.0,55308.6,55260.4,55263.05,0
2025-05-16 12:15:00+05:30,55257.9,55333.05,55230.2,55327.25,0
2025-05-16 12:45:00+05:30,55327.65,55359.35,55275.2,55306.3,0
2025-05-16 13:15:00+05:30,55306.4,55376.05,55284.15,55312.35,0
2025-05-16 13:45:00+05:30,55306.9,55381.15,55276.1,55347.3,0
2025-05-16 14:15:00+05:30,55339.7,55379.45,55313.25,55367.7,0
2025-05-16 14:45:00+05:30,55367.4,55394.7,55330.5,55363.1,0
2025-05-16 15:15:00+05:30,55367.4,55376.75,55311.0,55354.9,0
2025-05-19 09:15:00+05:30,55326.05,55512.95,55296.55,55389.9,0
2025-05-19 09:45:00+05:30,55390.9,55491.65,55359.95,55480.95,0
2025-05-19 10:15:00+05:30,55478.0,55597.6,55474.45,55557.9,0
2025-05-19 10:45:00+05:30,55557.5,55650.25,55537.95,55587.35,0
2025-05-19 11:15:00+05:30,55588.35,55671.5,55578.8,55586.35,0
2025-05-19 11:45:00+05:30,55587.3,55644.55,55542.2,55591.7,0
2025-05-19 12:15:00+05:30,55592.4,55695.55,55554.7,55614.85,0
2025-05-19 12:45:00+05:30,55616.25,55676.5,55522.15,55542.05,0
2025-05-19 13:15:00+05:30,55542.05,55599.5,55512.45,55519.4,0
2025-05-19 13:45:00+05:30,55521.4,55532.05,55355.9,55399.6,0
2025-05-19 14:15:00+05:30,55400.75,55457.5,55381.55,55391.55,0
2025-05-19 14:45:00+05:30,55394.55,55447.9,55303.65,55417.1,0
2025-05-19 15:15:00+05:30,55418.3,55450.95,55376.95,55400.65,0
2025-05-20 09:15:00+05:30,55445.3,55568.35,55157.7,55168.85,0
2025-05-20 09:45:00+05:30,55168.15,55215.35,55120.35,55194.4,0
2025-05-20 10:15:00+05:30,55196.05,55269.75,55140.3,55260.85,0
2025-05-20 10:45:00+05:30,55260.85,55344.95,55175.5,55208.3,0
2025-05-20 11:15:00+05:30,55208.1,55209.45,55071.65,55092.2,0
2025-05-20 11:45:00+05:30,55092.6,55179.9,55079.85,55122.2,0
2025-05-20 12:15:00+05:30,55131.15,55209.05,55117.7,55170.45,0
2025-05-20 12:45:00+05:30,55171.35,55186.25,55005.4,55009.65,0
2025-05-20 13:15:00+05:30,55009.4,55048.4,54962.9,54987.05,0
2025-05-20 13:45:00+05:30,54986.25,55049.6,54931.7,54965.5,0
2025-05-20 14:15:00+05:30,54962.9,54975.05,54842.4,54849.4,0
2025-05-20 14:45:00+05:30,54847.9,54943.25,54829.45,54910.25,0
2025-05-20 15:15:00+05:30,54910.85,54934.3,54854.4,54932.35,0
2025-05-21 09:15:00+05:30,55060.2,55132.85,54931.3,55110.9,0
2025-05-21 09:45:00+05:30,55108.65,55266.55,55100.75,55260.3,0
2025-05-21 10:15:00+05:30,55261.0,55336.85,55211.5,55269.8,0
2025-05-21 10:45:00+05:30,55269.45,55307.05,55163.85,55218.1,0
2025-05-21 11:15:00+05:30,55219.25,55233.85,55082.8,55105.8,0
2025-05-21 11:45:00+05:30,55104.85,55106.2,54789.9,54813.25,0
2025-05-21 12:15:00+05:30,54817.55,54992.75,54690.8,54908.85,0
2025-05-21 12:45:00+05:30,54908.85,55026.7,54816.6,55012.95,0
2025-05-21 13:15:00+05:30,55015.2,55109.35,54935.75,54941.7,0
2025-05-21 13:45:00+05:30,54941.8,55022.1,54891.9,55007.95,0
2025-05-21 14:15:00+05:30,55007.75,55071.45,54990.4,55011.85,0
2025-05-21 14:45:00+05:30,55012.65,55112.45,55007.2,55066.9,0
2025-05-21 15:15:00+05:30,55066.6,55097.45,55036.5,55065.6,0
2025-05-22 09:15:00+05:30,54875.9,54936.85,54719.85,54829.45,0
2025-05-22 09:45:00+05:30,54828.35,54890.75,54767.05,54849.8,0
2025-05-22 10:15:00+05:30,54849.9,54889.6,54755.15,54764.2,0
2025-05-22 10:45:00+05:30,54766.2,54808.9,54742.15,54747.75,0
2025-05-22 11:15:00+05:30,54746.45,54776.6,54588.8,54645.5,0
2025-05-22 11:45:00+05:30,54641.05,54715.2,54620.65,54644.8,0
2025-05-22 12:15:00+05:30,54646.65,54671.8,54609.45,54648.9,0
2025-05-22 12:45:00+05:30,54647.7,54655.75,54576.6,54647.35,0
2025-05-22 13:15:00+05:30,54651.8,54692.1,54616.25,54647.7,0
2025-05-22 13:45:00+05:30,54647.75,54688.55,54624.15,54653.75,0
2025-05-22 14:15:00+05:30,54653.5,54826.2,54587.15,54775.2,0
2025-05-22 14:45:00+05:30,54775.5,54996.1,54700.05,54937.65,0
2025-05-22 15:15:00+05:30,54938.75,54989.6,54889.8,54963.25,0
2025-05-22 15:45:00+05:30,54941.3,54941.3,54941.3,54941.3,0
2025-05-23 09:15:00+05:30,54959.3,55158.05,54854.5,55151.75,0
2025-05-23 09:45:00+05:30,55150.45,55202.0,55104.2,55171.15,0
2025-05-23 10:15:00+05:30,55170.05,55179.15,55002.95,55130.15,0
2025-05-23 10:45:00+05:30,55127.9,55340.65,55113.0,55309.25,0
2025-05-23 11:15:00+05:30,55311.85,55432.2,55267.7,55325.3,0
2025-05-23 11:45:00+05:30,55333.45,55336.1,55192.65,55236.4,0
2025-05-23 12:15:00+05:30,55232.05,55433.65,55230.6,55346.65,0
2025-05-23 12:45:00+05:30,55347.35,55416.95,55344.25,55362.25,0
2025-05-23 13:15:00+05:30,55361.7,55424.45,55303.3,55326.25,0
2025-05-23 13:45:00+05:30,55325.0,55441.3,55302.6,55395.75,0
2025-05-23 14:15:00+05:30,55394.55,55420.9,55323.95,55326.9,0
2025-05-23 14:45:00+05:30,55325.65,55411.1,55303.1,55391.25,0
2025-05-23 15:15:00+05:30,55391.25,55426.1,55379.65,55389.6,0
2025-05-26 09:15:00+05:30,55534.9,55875.75,55516.8,55817.6,0
2025-05-26 09:45:00+05:30,55816.55,55869.6,55700.4,55739.55,0
2025-05-26 10:15:00+05:30,55738.6,55760.1,55307.5,55447.5,0
2025-05-26 10:45:00+05:30,55453.05,55516.3,55388.85,55480.1,0
2025-05-26 11:15:00+05:30,55481.35,55576.25,55406.8,55470.2,0
2025-05-26 11:45:00+05:30,55469.85,55564.05,55462.25,55531.1,0
2025-05-26 12:15:00+05:30,55531.2,55611.1,55477.2,55480.7,0
2025-05-26 12:45:00+05:30,55476.9,55560.45,55422.75,55509.1,0
2025-05-26 13:15:00+05:30,55506.15,55540.3,55456.9,55529.2,0
2025-05-26 13:45:00+05:30,55530.0,55555.15,55471.05,55527.1,0
2025-05-26 14:15:00+05:30,55528.95,55539.9,55447.3,55506.2,0
2025-05-26 14:45:00+05:30,55508.45,55598.35,55486.3,55577.1,0
2025-05-26 15:15:00+05:30,55578.25,55612.65,55548.35,55559.35,0
2025-05-27 09:15:00+05:30,55458.95,55511.55,55053.7,55224.05,0
2025-05-27 09:45:00+05:30,55222.9,55224.4,55037.85,55112.45,0
2025-05-27 10:15:00+05:30,55109.55,55159.9,55054.7,55103.9,0
2025-05-27 10:45:00+05:30,55098.2,55449.75,55083.7,55354.35,0
2025-05-27 11:15:00+05:30,55365.65,55831.35,55364.45,55608.45,0
2025-05-27 11:45:00+05:30,55603.9,55659.4,55487.15,55598.8,0
2025-05-27 12:15:00+05:30,55601.05,55623.1,55340.85,55485.3,0
2025-05-27 12:45:00+05:30,55476.65,55531.4,55367.7,55411.5,0
2025-05-27 13:15:00+05:30,55412.55,55451.75,55318.95,55449.85,0
2025-05-27 13:45:00+05:30,55450.0,55529.75,55213.55,55266.95,0
2025-05-27 14:15:00+05:30,55258.9,55309.25,55110.05,55241.55,0
2025-05-27 14:45:00+05:30,55241.75,55393.95,55213.85,55386.55,0
2025-05-27 15:15:00+05:30,55388.25,55406.1,55319.05,55352.45,0
2025-05-28 09:15:00+05:30,55328.6,55521.8,55235.55,55445.6,0
2025-05-28 09:45:00+05:30,55442.25,55475.1,55297.9,55335.6,0
2025-05-28 10:15:00+05:30,55335.3,55375.35,55278.95,55327.5,0
2025-05-28 10:45:00+05:30,55325.85,55463.05,55324.7,55384.9,0
2025-05-28 11:15:00+05:30,55383.6,55432.55,55305.65,55325.15,0
2025-05-28 11:45:00+05:30,55324.95,55371.6,55303.8,55318.5,0
2025-05-28 12:15:00+05:30,55319.95,55415.8,55311.3,55391.05,0
2025-05-28 12:45:00+05:30,55391.0,55506.85,55385.1,55433.55,0
2025-05-28 13:15:00+05:30,55433.2,55464.65,55345.6,55389.8,0
2025-05-28 13:45:00+05:30,55388.45,55437.0,55346.1,55415.05,0
2025-05-28 14:15:00+05:30,55415.6,55469.2,55335.5,55466.4,0
2025-05-28 14:45:00+05:30,55461.0,55478.25,55400.35,55407.75,0
2025-05-28 15:15:00+05:30,55410.05,55454.25,55395.65,55417.0,0
2025-05-29 09:15:00+05:30,55571.4,55725.35,55358.05,55444.3,0
2025-05-29 09:45:00+05:30,55441.5,55524.35,55316.25,55351.55,0
2025-05-29 10:15:00+05:30,55352.7,55385.0,55246.8,55254.5,0
2025-05-29 10:45:00+05:30,55251.6,55331.75,55196.4,55213.1,0
2025-05-29 11:15:00+05:30,55197.25,55241.3,55155.95,55161.8,0
2025-05-29 11:45:00+05:30,55161.0,55215.0,55147.15,55191.45,0
2025-05-29 12:15:00+05:30,55189.65,55235.45,55096.45,55132.95,0
2025-05-29 12:45:00+05:30,55133.9,55282.4,55124.15,55266.35,0
2025-05-29 13:15:00+05:30,55261.6,55286.5,55210.75,55261.9,0
2025-05-29 13:45:00+05:30,55259.35,55302.25,55187.95,55201.25,0
2025-05-29 14:15:00+05:30,55201.55,55279.7,55177.7,55263.35,0
2025-05-29 14:45:00+05:30,55262.9,55594.85,55194.1,55591.8,0
2025-05-29 15:15:00+05:30,55591.0,55782.75,55566.0,55746.85,0
2025-05-30 09:15:00+05:30,55615.55,55704.25,55476.3,55569.55,0
2025-05-30 09:45:00+05:30,55569.15,55585.7,55459.8,55559.85,0
2025-05-30 10:15:00+05:30,55557.1,55562.15,55377.65,55403.8,0
2025-05-30 10:45:00+05:30,55407.4,55481.8,55356.6,55460.85,0
2025-05-30 11:15:00+05:30,55462.95,55551.45,55461.5,55478.35,0
2025-05-30 11:45:00+05:30,55480.1,55536.9,55425.95,55431.15,0
2025-05-30 12:15:00+05:30,55432.05,55471.3,55401.7,55428.85,0
2025-05-30 12:45:00+05:30,55429.45,55581.95,55428.3,55557.5,0
2025-05-30 13:15:00+05:30,55559.25,55747.4,55559.25,55717.6,0
2025-05-30 13:45:00+05:30,55718.35,55776.95,55624.15,55624.15,0
2025-05-30 14:15:00+05:30,55626.0,55813.3,55618.1,55706.55,0
2025-05-30 14:45:00+05:30,55707.25,55788.95,55679.35,55755.75,0
2025-05-30 15:15:00+05:30,55755.45,55778.9,55729.05,55755.7,0
2025-06-02 09:15:00+05:30,55598.25,55787.1,55400.55,55647.85,0
2025-06-02 09:45:00+05:30,55646.1,55651.4,55523.4,55585.25,0
2025-06-02 10:15:00+05:30,55585.55,55677.4,55551.5,55662.55,0
2025-06-02 10:45:00+05:30,55666.3,55686.45,55605.95,55615.7,0
2025-06-02 11:15:00+05:30,55616.55,55702.85,55572.85,55649.85,0
2025-06-02 11:45:00+05:30,55650.75,55752.2,55642.3,55726.1,0
2025-06-02 12:15:00+05:30,55725.1,55831.9,55690.25,55818.75,0
2025-06-02 12:45:00+05:30,55815.25,55835.25,55746.85,55780.9,0
2025-06-02 13:15:00+05:30,55781.25,55864.15,55771.05,55854.4,0
2025-06-02 13:45:00+05:30,55856.45,55873.05,55759.05,55787.15,0
2025-06-02 14:15:00+05:30,55787.95,55817.15,55702.75,55758.6,0
2025-06-02 14:45:00+05:30,55766.0,55966.3,55727.35,55918.3,0
2025-06-02 15:15:00+05:30,55918.0,55921.85,55811.5,55862.05,0
2025-06-03 09:15:00+05:30,56104.8,56161.4,55714.35,55834.15,0
2025-06-03 09:45:00+05:30,55834.2,55909.35,55775.2,55841.95,0
2025-06-03 10:15:00+05:30,55843.9,56016.4,55746.15,55817.45,0
2025-06-03 10:45:00+05:30,55820.45,55861.35,55702.8,55706.8,0
2025-06-03 11:15:00+05:30,55709.45,55805.3,55659.4,55705.25,0
2025-06-03 11:45:00+05:30,55710.9,55749.8,55664.35,55680.05,0
2025-06-03 12:15:00+05:30,55683.25,55727.25,55584.15,55684.7,0
2025-06-03 12:45:00+05:30,55683.25,55687.6,55455.8,55523.15,0
2025-06-03 13:15:00+05:30,55523.65,55625.6,55467.7,55553.0,0
2025-06-03 13:45:00+05:30,55556.05,55659.45,55526.3,55647.6,0
2025-06-03 14:15:00+05:30,55650.35,55722.1,55593.05,55696.0,0
2025-06-03 14:45:00+05:30,55695.45,55705.85,55582.2,55600.95,0
2025-06-03 15:15:00+05:30,55598.8,55635.85,55525.35,55540.0,0
2025-06-04 09:15:00+05:30,55650.35,55791.0,55429.25,55463.45,0
2025-06-04 09:45:00+05:30,55459.3,55558.75,55408.35,55522.45,0
2025-06-04 10:15:00+05:30,55522.45,55609.95,55493.4,55586.6,0
2025-06-04 10:45:00+05:30,55591.2,55641.6,55569.85,55594.5,0
2025-06-04 11:15:00+05:30,55600.25,55702.35,55588.65,55663.5,0
2025-06-04 11:45:00+05:30,55665.0,55689.65,55631.8,55686.05,0
2025-06-04 12:15:00+05:30,55687.05,55700.2,55624.55,55656.25,0
2025-06-04 12:45:00+05:30,55656.5,55691.6,55636.4,55645.4,0
2025-06-04 13:15:00+05:30,55645.55,55659.65,55597.2,55629.6,0
2025-06-04 13:45:00+05:30,55630.1,55690.05,55622.9,55670.65,0
2025-06-04 14:15:00+05:30,55670.1,55681.2,55624.3,55655.0,0
2025-06-04 14:45:00+05:30,55656.1,55738.0,55643.85,55666.3,0
2025-06-04 15:15:00+05:30,55665.55,55693.6,55656.3,55665.55,0
2025-06-05 09:15:00+05:30,55806.75,55827.0,55580.45,55804.2,0
2025-06-05 09:45:00+05:30,55804.25,55849.45,55721.65,55744.6,0
2025-06-05 10:15:00+05:30,55748.85,55781.65,55679.6,55728.3,0
2025-06-05 10:45:00+05:30,55724.5,55746.05,55666.65,55718.45,0
